Data_Hora,Frequencia_MHz,Caminho_Audio,Texto_Transcrito
2026-05-26 03:27:03,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h26m36s.wav,"Pela visão, cação postal, sabor de meu, e gordição Por isso apenas de babão, e nas demandes pra santo dar É bleios queJennifer ill Ficado pelo stamping Úlderes Por s� Tem pesquistas Sun, Mil bro taking into NATO Do Mape, na Maripissina, que espera, pera e cá, pera e cá, pera e cá, pera e cá, pera."
2026-05-26 03:28:22,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h27m54s.wav,"Flechadoоловismo Imprisão Pestefonte new euro suportzech para worryingello fordi бизнес que apetrURE Você tem tais Pode ser, pode é Vale gostar해 meu filhoigor createdONEY"
2026-05-26 03:29:30,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h29m12s.wav,"Am… Ah... Ahooo… Fechando bloco, trio no destino, cores vivas, antes Flávia, Bittencourt, escavucando o nada, ainda pena de Pavão de Cristina, Tiga na Santana e Rafael Salis, Águas. O Ré do Salado Oroário de Brasília, 5 e 28. No Brasil regional desta semana vamos ouvir código menandro, Bianca Gismonte, Fox, Brasileenses, Lucia Alves e Cambrasil, Renato Bras de Stefan e Mestre Luís Paixão. Brasil regional sempre às terças feiras, às 11 da noite, corários alternativos, as três horas da madrugada de quinta-feira e as oitoras da manhã de domingo pelo horário de..."
2026-05-26 03:30:45,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h30m30s.wav,"Brasília aqui na radicenada. O sonho é de ser um atleta, agora tem mais proteção. Já está em vigor a lei que obriga clúbis de formação esportiva a registrar em seus programas nos conselhos municipais, dos direitos da criança e do adolescente. A medida da garante regras mais rígidas de acompanhamento e proteção, colocando em primeiro lugar a integridade física e emocional de crianças e adolescentes. O Senado votou, agora é lei. Seguimos com o Ednardo. Pacbal bist19"
2026-05-26 03:31:53,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h31m49s.wav,"É riozo, a sarul fornozo Tudo é mistério, nesse teu voar Mas se eu for ver se assim, tanto em céu da sim Muita história eu tinha pra contar Pava o misterioso Passar o porrosso Tudo é misterio E nesse tempo ela Mas eu vou ver se assim, tanto e selas assim muita história eu tinha pra contar Babão misterios nessa calda aberta em ler aqui"
2026-05-26 03:33:11,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h33m07s.wav,"me guarda a moleque de eterno brincar me poupa do vechamento de morrer tão moso muita coisa ainda quero olhar Papão misterioso, passar o famoso Tudo é misterio Esse teu voar, mas seu morresse assim Não cuisseu assim Muita história eu tinha pra contar Papão misterios, meu passar o formô No escuro dessa noite me ajudar"
2026-05-26 03:34:30,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h34m25s.wav,"cantar, pera mensagem paísca, despejece em provão, desmanchar isso tudo que não é certo não. A van misteriosu Passaram um pouco azul Um pouco de raivoso Não está até chegar Não vemos que andam dela Nossa sorte nessa guerra Deleção mundo, mas não podem igual Ençamento meu clareia, incendeia tudo em volta, não da salvação Memórias de um passeio, longo feito nas curvas dos teus quadris Estão de vernis, estão de vernis"
2026-05-26 03:35:54,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h35m43s.wav,"É o teu feitiço que tu tem na munga Qual parte manhã pra bolhinho? Coração já tá em um sorrere Meu caju, um meju é gostar lá Do jeito que tu fala é cheira, óbvio Você de qualquer graçae, o perigo Eu não me dei na manhã, me dei na mão É teu feitiço que tu tem na manga Qual parte manhã pra morrinho? Quaração já tá emoçou, é... Meu caju, mô me ju É a cor de tal lá, é a gente que fala, é a cheira óx, O que se passe de cor verde? O graçae, o teu ermão"
2026-05-26 03:37:06,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h37m01s.wav,"Me tem na manhã, me tem na manhã Qual é teu feitiço que tu tem na manhã? Qual parte manhã pra morir um coração já tá no solê? Meu cajulho, vou me juro Qual é teu feitiço que tu tem na manhã? Rádio Senado, São Luís, 96,9."
2026-05-26 03:38:27,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h38m19s.wav,"Em morio deve ser uma palavra nago Uma palavra de amor, paladar Em morio deve ser Algumas coisas de lá O salva-lua o céu de osala Em morio Em morio Em morio Emorio, amor e onde deve ser uma palavra na cor Uma palavra de amor, um palavra da Emorio, deve ser alguma coisa de lá O sol, a lua, o céu, de o chalá É morri, é morri paul, é morri, é morri paul É morri paul, é morri paul É o agar, a África no sangue chegou de la minha cona Um nego que ouvir cantar sai da manha, boque vai pelo oafas Mexeu corpia, repia-se, entende essa camela nino Que vinda voz quase alucina, achando a tu pra confirmar Mas já foi, mas sempre será, tu pode cantar!"
2026-05-26 03:41:03,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h40m55s.wav,"Ouvimos Irã Carlius Brau e Enio, que morreu antes Raquel Reis, Caju, que abrindo bloco Ednardo Pavão Misterioso. O raro de Brasília é 540. Comece seu dia bem informado sobre as notícias do Senado da Sociedade do Brasil e do mundo, entrevistas, quadros, séries especiais, trânsito, interatividade e tudo o que envolve a atividade legislativa você ouve aqui. Connexão Senado, onde o Senado é mais Brasil, de segunda-a-sexta-feira a 7 da manhã, horário de Brasília. e papel fundamental na prevenção dos cientes. Observar as leis de trânsito, ajuda a proteger vidas e constrar uma convivência mais segura nas vias públicas. A viança começa com atitudes responsáveis no dia a dia. Muito grande, por causa de tudo compra, na parceria rádios..."
2026-05-26 03:42:25,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h42m14s.wav,Deus влад e D. Kھnha? F going Bio Hadoem muito tempo porque eu estou Long here de casa<|pt|>ologue nevas e eu narrower O meu busão de boro se extractou O pídez no vápio da gavaziada E aquele amigo que embaçou comigo Cheio de esperança e fé já se mandou Sentado a feira do caminho pra pedir carona Tenho falado a mulher com panheira quem enfadou-la no trótico A vida esteja meio E o cara que transava noite no danúdo azul Me disse que vai só na América do Sul
2026-05-26 03:43:43,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h43m32s.wav,"Fazer mãos nos esperam no coração do Brasil Minha rede branca, neu cachorro, lígero, certão, olha o conforto E vem vindo do estrangeiro, o fim do termo saudade Como um chagni brasileiro, de alguém sozinha a se esmáz Gente de minha rua, como eu, antes distante, quando eu desapareci E ela ganhou como uma mente Minha nova lista linda Ainda sou estudante da vida de eu que era da... Bauro dont"
2026-05-26 03:44:56,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h44m50s.wav,"Minha fala novo da esquina, quero esquecer o transeio E vou viver as coisas novas que também são boas O amor com outras praças cheias de pessoas Agora eu quero tudo, tudo ou trazer Minha redibranka, nele cachorro, ligero, certo ou olha o concórcio O fio te entendo do estranho leio O fim do termo saudade Como o chá que brasileiro Que alguém sozinha a se esmar Gente de minha rua O eu andei distante Quando eles desapareci Ela ganhou com a mão Minha nova lista linda Ainda sou estudante Da vida que eu quero dar"
2026-05-26 03:46:13,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h46m08s.wav,"Eu quero que quero te pensar, amor, por que não queras quedar comigo? Amor, sou eu na passaria e quero volar Se tenho um risarita, por toda, quero que quero te dar Amor, não sei o que eu tenho que acomer Amor, sou uma passaria e quero voar Se tenho minhas das cienas Não costa Não mais há todos Vamos nos falar Não mais regina de raiz A dona se mira que aguarda com liberação Não mais há todos Já escuelo a dor Toda a ganéza"
2026-05-26 03:47:46,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h47m26s.wav,"Ö fera差不多 tudo na hora Se quero que quero você Entouver Porque não querás que vá comigo Oh, sou uma passada em mim E quero de bola, se tenho misalitas Oh, não corta, quero que quero chegar Ah, não sei muito bem o que há comigo Hello SomAuxa SomAuxa Hypó L Mack"
2026-05-26 03:49:15,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h48m44s.wav,Simеня Rádio Senado Teresina 104.5 deficit de minima collageniano Basa angola é pan стрonto species
2026-05-26 03:50:13,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h50m02s.wav,O cara não olha tão pôna a gente mesmo que há Com um retando muito e com uma cor de só E é só pensar Que é só deixar a cor com uma conta do mar O parango é tão plona Faça você mesmo E quando o coro come é só pegar carona O parango já é o perneiro Para o estás e estandarte
2026-05-26 03:51:26,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h51m20s.wav,"Para o estasi, as avaldas, para o delívio Pota a meta, plenua, tudo é demais Para um gol é panplona, vou ser mesmo faz O barangolo é panplona, vou ser mesmo faz O barangolo é panplona, vou ser mesmo faz O barangolo é pão plano dos semis, o barangolo Um retango de pão de uma cor só E é só lançar E é só deixar a cor tomar conta do ar Vem de... Oh, da... Daí, por que eu não prego? Não prego, não prego? Daí, por que eu não prego? Não prego, não prego?"
2026-05-26 03:52:50,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h52m38s.wav,"ốt Oνo per Para o espalch, e estandarte Para o estanguí, as otelhas Para o delírio, porta a perca Plenoar, tudo é demais Para um bolé panplona você mesmo Pais Para um bolé panplona a gente mesmo faz Para um bolé panplona você mesmo faz Um par é um voleco, um clon na polsa e mesmo par Um par é um voleco, um clon na polsa e mesmo par"
2026-05-26 03:54:20,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h53m56s.wav,Existeuda na böl drink. Vamos para paiana. Vou ir接下來. Vamos dès esta метa. 5 e 53 pelo horário de Brasília O ritmo que representa o Brasil tem espaço na Rádio Senado Programa Sena do Samba A cada semana você ouve e são bas clássicos As novos
2026-05-26 03:55:22,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h55m14s.wav,"de idade dos gêneros e um samba em Rio especial no quadro nota 10. Sena do Samba, sábado, as duas da tarde e domingo ao meio dia, horário de Brasília, aqui na Rádio Senado. Os museus preservam a nossa história em nossa cultura. Você vai viajar na pinta e o espaço para correndo às origens e a diversidade do nosso de forma, com custos tecnológicos de panta, com alcaldelante interação e conhecimento para vantos e crianças. Visite a região perto de você, uma campanha radicenado. Fique agora com Boretim.leg O Letim Concluégue, as vítimas metísias, passando o federal pra você. Proposta beneficia a órfãos de feminicídio. O pagamento da pensão será estinto quando o filho completar 21 anos de idade ou se estudante aos 24 anos. Lênário pode concluir votação sobre piso do Magistério, eu sou Regina Pinheiro, que ele..."
2026-05-26 03:56:41,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h56m32s.wav,"de Chalboritim com do LEBI. O senado deve iniciar análise de um projeto que amplia de 18 para 21 anos a idade máxima de órfãos de vítimas de feminicídio que tem direito de receber uma pensão especial mais detalhes com o reporter Alexandre Campos. Pelo projeto pagamento da pensão será extinto quando filho completar 21 anos de idade ou estudante aos 24 anos. Os valores serão reajustados anualmente pelo índice oficial da inflação. O valor a ser pago continua a ser de um salário mínimo, só que, ao invés de ser dividido pelo conjunto dos órfãos, esse montante será devido a cada um dos filhos com menos de 21 anos. O critério de renda familiar mensal percape também se afrerá alterações. Passará de um quarto para metade de um salário mínimo. A autorada do projeto, assinadora doutor eu doce, a do PSDB de Alagoas, afirmou quem média para cada mulher assassinada por razão de gênero a dois filhos afetados. Além do trauma psicológico, da correta e da peida, violenta da mãe, frequentemente reesenciada muita dessas crianças enfrentam estabilidade econômica, mudanças à búpitas de exidencia, em alguns casos a separação entre..."
2026-05-26 03:58:00,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h57m51s.wav,"três mãos. O projeto ainda passa garantir atendimento multidisciplinar para os beneficiários com apoio psicológico e social contínuo. Entre as rotações previstas em plenário está a medida provisória que reajustou o salário dos professores da educação básica, os detalhes da agenda da semana com o repórter Pedro Píncer. A relatura, senadora professor a O Doraia Ceabra, Dúneão do Tocatins, montou que a proposta busca manter uma atividade para o profissional do magistério. O extremamente importante como a gente, para a memória do Saís que caroce, de a segurança e da atividade, a lançar a busca da memória do Saís que a gente nunca iria morrer. Outro destaque é um projeto que permite quente idade, as filantrópicas, mantêm um incentivo e benefício extremodários, mesmo que não tem a um palhaficações específicas. Na quarta pode ser analisado o texto da Câmara, a proposta quinhentitua incentivos para a incessão de jovens entre 18 e 29 anos, no mercado de trabalho. Ou ao período projeto, senador irajado, peste, dedutocantins, desta cópica iniciativa representa uma oportunidade para os jovens iniciarem a sua vida profissional. Na pauta de quarta-feira."
2026-05-26 03:59:17,100.9,dados/projetos/sessao_20260525_2212/audios/audio_03h59m09s.wav,"também está a proposta que criar política nacional para estudantes com altas habilidades ou superdotação. O Senado começa a variar um projeto que restringe a propaganda de BETS para proteger a saúde mental do consumidor e da economia familiar mais detalhes com um repórter março maturana. Restrição de propaganda de BETS em rádio, televisão, uniformes esportivos, eventos culturais, redes sociais, plataformas de streaming e campanhas com influenciadores digitais. Isso é o que previu um projeto do Senado que muda a lei das bates para proteger a saúde mental e a economia familiar. A proposta tem a assinatura de sete senadores, sendo a primeira da Marys Alves do Repubblicanos do Distrito Federal. É um projeto que construíva várias mãos. Eu só tenho a honra de ser a primeira signatária, mas foi construído com especialista, com Uma participação de parlamentares, câmara e cenado, um corpo técnico extraordinário, e a gente está preocupada em uma questão da saúde mental por causa do risco com os jogos de apostas. Um projeto muito semelhante foi apresentado também na câmara para facilitar uma eventual aprovação em uma das casas."
2026-05-26 04:00:34,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h00m27s.wav,"Você nada entrega nessa terça-feira o diploma José Hermílio de Morais que premia atualmente empresas e empresários de destaque no setor industrial. Neste edição, os agraciados Sama, no el-cardozo vinhares do setor hotelero, caciano, passo qual o Pereira Neto da Mineração e Jorge Toledo Florentio do Setor sucro energético. Outras notícias estão disponíveis em senado.leg.br Baja Rádio. O seu vinho, boletinho, todo lego. Notícias de senado Federal. Em Brasília, seis horas. Zypsons C 487, Rádio Semado, Brasília, FN 91.7 Begarheads Em Natal, 106,7, e em Florianópolis, 93,1."
2026-05-26 04:01:49,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h01m45s.wav,"Rádio Senado Muito bom dia para você que sintoniza a Rádio Senado Essa recardo na caoca em sua companhia apresentando a programação musical de Uilton Rodrigues Abrindo a hora você fica com Danilo Caim Madrugou, madrugou, amacha a brincade do som, acordou o dia e o dia já levantou a corda meu amor Ausina já acorda, acorda, errada de trabalho meu amor."
2026-05-26 04:03:08,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h03m03s.wav,"Acorda a melhora, o dia vem o robado E o sono cansado é hora de me trabalhar O dia te sisse o subo e o branco Prausina do domo do teu cansado Acona meu amor, é hora e não manhã O dia já manhã é hora e não manhã"
2026-05-26 04:04:31,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h04m21s.wav,A corra me vamos É hora de trabalhar O dia já vai É hora de me dar amanhã Sempre é momento de analisar o tempo de preparar o chão de cemia. A
2026-05-26 04:05:43,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h05m39s.wav,"O pra um vento, onde faremos lourys Ver a que é calma muda, pra esses mares Aperta como os paris, faça as pasas consigo Enconteu o outro amigo pra chorar O som pra te apreco Descasque cidadula De joligues cidadula E vai voar Porque os meus calos dizem sobre mim Porque meus calos dizem sobre mim"
2026-05-26 04:07:09,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h06m57s.wav,"Saldaram bem te ver, dançar, no contrato tempo, se ver na própria mão ouro aliás. O silêncio dos tempos, os tonos dos palmaris E algumas bombagens particulares Histórias aos mil perigos, Fé por elas e o típico Não julgo e digo, vou continuar"
2026-05-26 04:08:26,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h08m15s.wav,"Beleza, absoluta, é um píter falo O que meus calor dizem sobre mim? Por que os meus calos de sem sobrimento? ou2 narroweddopitol terror que é o porquê, está o tapa ver да o gravy sota oh pouv ser op piece daqui o que o meus querers"
2026-05-26 04:09:46,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h09m33s.wav,"Caras de se sua origem O que os meus caros de se soubremino O que os meus caros de se soubremino O que os meus calos dizem sobre Rádio Senado Belém, 101,5 Uma pa肳axa hmm Acafar ata"
2026-05-26 04:11:02,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h10m52s.wav,"No amanhã, no separar Em nossa lembrança, onde ficar Elders the Alguem bioduevo Huay E o AT Hamm Avincou Por boa noite Vem a noite Essa nossa No mundo há mais ninguém"
2026-05-26 04:12:33,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h12m10s.wav,Ah Soft ar biggest Porавincato Danielt Em a noite a só nossa No mundo não há mais ninguém
2026-05-26 04:13:36,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h13m28s.wav,"Ouvimos a Renato, Suave é a noite, antes a laí de Costa, a horóriar e a brinda hora danilo caíme. Bom dia. O raro de Brasília, 6 e 12. Capítulo rock, sua dose semanal de boa música, tocada no melhor dos estilos. Segura que é rock em rú. O ROC, capítulo ROC, tomaram a vida e se são em busca boa pra namorar né? Capítulo ROC, sábado às 10 da noite e domingo às 3 da tarde aqui na Rádio Senado. Faça bonito! Apuso sexual é o uso do corpo de crianças ou adolescentes para satisfação sexual de pessoas adultas ou mais velhas, ele pode ocorrer com ou sem toque físico, com ou sem violência física e quase sempre é praticado por pessoas próximas à vítima. O abuso sexual acontece em todos os níveis sociais. Kebrio Silêncio diz que sei, uma passeria da radio-câmara e radio-senado. Fique agora com..."
2026-05-26 04:15:00,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h14m46s.wav,"Desde se você ligeirar. Eu sou o negro gato de arrepiar Essa minha vida mesmo de arargar Só mesmo de um pelago, um som para o cem sacato"
2026-05-26 04:16:25,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h16m04s.wav,Eu sou o negro gato Eu sou o negro gato Eu sou o negro gato Minha triste história vou descontar E depois eu vi o assim que vamos chorar atento Pois eu não sei o que é um bom prato Eu sou o negro gato Eu sou o negro gato Eu sou o negro gato battery air maspa praised quese apart integrated de Bottos Man... Trabalh Nesta Viagra Teach para ikke momai
2026-05-26 04:17:39,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h17m22s.wav,"Eё Pau! Vamos ver lá no amor, pode de mim Queria em um meio pra ele para não morrer A rola do tesapar, se matem, que do seu Um negro gato Eu sou um negro gato, eu sou um negro gato Eu sou medo de há tornado cocaine"
2026-05-26 04:18:52,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h18m40s.wav,"Abra-me. Hmm. Bom bom bom würde tomar sal이에요, Como num romance, o homem dos meus sonhos me apareceu num danço Era mais um, só que não relance, os seus olhos me chuparam feito um zoom Ele me cuia, com aqueles olhos de comer fotografia Eu disse tis e de close inclusive Vou perdendo a pose até sovim feliz E voltou e eu pera ser um cunque me chamou de anjo azul Minha visão foi desde então ficando tudo Como no cinema e mandava às vezes uma rose, um problema Foco de luz, eu feito uma..."
2026-05-26 04:20:05,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h19m58s.wav,"e desmilinguindo todo o som do luz. Amosou dos cortes, se que meu corpo era só dele aquela noite. Eu desimpliço, Jali do Decorte, Desparei com as fases rubras e febridos. E voltou no derra de um jogo Um desbo é mais de um boque. Eu disse a Deus, Jravou com os meses, numa turmeira Com uma amare esposa, disse-lhe que agora só me amava com esposa Não como estar, me amassou as rosas, Bequem meus esfotos me beijou nota Nunca mais romance, nunca mais cinema Mas nunca mais drinque, não dança, nunca mais diz Nunca mais, por nunca, uma roça nunca, nunca mais veli"
2026-05-26 04:21:21,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h21m16s.wav,"E voltou o derradeiro show com 10 por ir mais de um boqueiro. Eu disse a Deus, já vou com os meus, num maturneiro Como uma mais posa, eu disse que agora só me amava com a esposa Não como estar, me amassou as rosas, e quemou as fotos me beijou não dá Nunca mais româce, nunca mais cinema, nunca mais dring, no gás, nunca mais diz Nunca mais pelunca, uma roça nunca, nunca mais feliz Rádio Cemado, boa vista, 98,3"
2026-05-26 04:22:49,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h22m35s.wav,"atan. physically O que você não aparece e o que você se quer dizer? Nas promessas que falas e depois vem da desculpa E nos sentez ibanar, é por você bem sabe Em mim você desculpa muita coisa mais O que sei somente é que você é um ambiente Em mente inconsciente, mente Mas finalmente não sei porque Gostei mensamente em você O que sei somente é que você é um ambiente"
2026-05-26 04:23:57,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h23m53s.wav,"Mas finalmente, não sei por que eu gosto dessa mente de você E varia o momento sem ter o menor motivo E um bom de voz ao tivo Você quando ela mente, mesmo involuntariamente, faço cara de consciente, com sua maior mentira, é dizer a gente que você não mente, com que sei somente que você é tão mente, Que mente consciente Mas finalmente, não sei por quê Eu gosto imensamente de você Mas finalmente, não sei por quê Eu gosto imensamente de você"
2026-05-26 04:25:18,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h25m11s.wav,"Fechando bloco nina verte, você somente. Antes do lobo, a história de Liri Brown é ainda Denise Reis, negrugato. Agora no Brasil é 6 e 24. Projetos em destaque, as principais propostas em análise no cenário. conheça os projetos que vão começar a ser debatidos as novas ideias e sugestões legislativas, alpinham dos autores e o caminho das propostas até a sua votação. Projetos em destaque, sexta-feira, as duas da tarde e sábada 18 da manhã pelo horário de Brasília. O Português tem muitos sotáquias, expressões e jeitos de falar. Cada região acrescenta cor, ritmo e identidade a nossa língua. Taloresar o Português é respeitar essa riqueza que nasce da diversidade. Língua portuguesa, nossa voz no mundo. Uma capânia, Rádio Senado."
2026-05-26 04:26:34,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h26m29s.wav,"Na sequência Zé Cabaleiro. Ando tão a flor da pele, meu desejo se confunde com a vontade de não ser Ando tão a flor da pele, que a minha pele tem fogo de guiso final Ando tão a flor da pele, qualquer dejo de nos ela que faz chorar Ando tão a flor da pele, que tem olhar flow na janela que faz morrer Ando dano a flor da pele, que meu desejo se confunde com a vontade de ser Ando dano a flor da pele, que a minha pele tem furto, juízo final Um barco sem porco, sem ronon, sem vela, cavalo"
2026-05-26 04:27:54,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h27m47s.wav,"No cemcella, como um bicho solto, um cão sem dor no mundo, no bandido Às vezes me presenta, um doutra insuicido Tão a flor da pele em qualquer risco de nozela me faz chorar Tão a flor da pele em que tem olhar por nessa nela me faz morrer Quando dão a flor da pele, Em meu desejo se confunde Com a vontade de ser bem ser Quando dão a flor da pele, E a minha pele tem foto Júis o final, Em barro, sem porro, sem humor, sem vela Avalo sem estela A visto, o que eu sem dormo No mandinho, As vezes me reseram entrei-se um insido ó sim eu estou tão cansado mas não"
2026-05-26 04:29:11,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h29m05s.wav,"pra dizer que não acredito mais em você eu tão preciso de muito dinheiro graças a Deus mas vou tomar aquele verde da vim aquele velho da vim Um barco sem bostos sem bostos sem velas Vá-los em tela Deixe o sol do gol sem dormir no bandido Às vezes me prezerra no outro ex-suiscido Não, eu não consigo acreditar o que eu comdes"
2026-05-26 04:30:34,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h30m23s.wav,"É um sono meu, nada se acabou Não, eu não consigo viver sem você Volte, tem a ver, tudo em mim mudou Eu já não consigo mais viver dentro de mim E viver assim é quase morrer Vem a me dizer sorrindo que você brincou E que ainda é meu amigo, seu amor Não sou mais um dia de tristeza para mim passou Nem não leu olhar Nada se alegrou"
2026-05-26 04:31:57,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h31m41s.wav,"Se o que você deixou Nada quero ser Já nem sei quem sou eu Eu já não consigo mais De ver dentro de mim E ver assim É quase morrer Bem-a-me dizer só, indo que você vim com E que ainda é meu solão Seu amor"
2026-05-26 04:33:10,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h32m59s.wav,ent' meаже Jaguero Cue a me roger marinejo Ai me encontramos Porque me esquegues
2026-05-26 04:34:42,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h34m18s.wav,"Há de o Senado Maserio, 105,5. A linha que nunca termina a linha batina pedra A palavra quer uma esquina Minha linha vazia A linha uma vida inteira Palanga, Palaelas Ramiu saya Palanga, Pal슬a, Palálias Vim pelo Camírio Difici rápido A linha que nunca comida Palanga tại na pedra"
2026-05-26 04:35:41,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h35m36s.wav,A palavra que é para uma esquina Minha imã vinha vacinha Minha mamílida Lá Lá Lá Lá Lá Minha Lá Lá Lá Lá Lá Lá Lá Minha Lá Lá A Maria que nunca tinha Se vim pelo caminho difícil A Lava A Lava A Maria A Lava A Lava
2026-05-26 04:37:15,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h36m54s.wav,"Ouvimos Vitor, Amio e Carlos Moscardini, Palavra Minha. Antes Rita Benedito, impossível acreditar que perdi você e abrindo blocos é cabaleiro, Lorda Pelle. Ora certo em Brasília 6 e 36. O geral do Senado, as notícias mais importantes, sobre tudo que acontece no Senado Federal, você ouve diariamente dentro do programa A voz do Brasil. Não perca, de segunda sexta-feira, a 7 meia da noite, pelo narale de Brasil. Bom, você também vai ter mais em cima do Pantoleg e Ponto BR."
2026-05-26 04:38:18,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h38m12s.wav,"O Barra Rádio O Senado Federal concede o diploma mulher cidadã Bertha Lutz em homenagem a que eles que se destacaram na luta pela igualdade de gênero no país. O prêmio é oferecido a cinco pessoas de diferentes áreas de atuação sendo no mínimo quatro mulheres. Maria da Penha e Zilda Arne estão entre as premiadas. A viola logo ia advogada aberta a luz, foi uma grande defensora das mulheres e da educação no Brasil durante o século 20. Daqui a pouco você acompanha o Comissão Senado. As notícias do Senado do Brasil e do mundo com a nossa equipe de jornalismo. E que agora com Renata Hose?"
2026-05-26 04:39:49,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h39m30s.wav,"Não me abandona, que vive essa vida Não, é possível Morer, não me abandona, que vive essa vida Não, é possível antigula명이 uma okangelagra pem"
2026-05-26 04:41:04,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h40m48s.wav,"focused, lいて está<|sl|> uma Ah, morreu, não me abandona, que vivei fazer, não me refleti, morreu, não me abandona, Parailles,圆as que trocam Se menos canal Vamos por arroz 버News woo Blue Arava可是 Zanny"
2026-05-26 04:42:36,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h42m06s.wav,"Em sucas, blades de mar Vaishirtu dieses"
2026-05-26 04:43:50,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h43m24s.wav,"Ah! Ah! Ah! Ah! Ah! Ah! Ah! Ah! Ah! Morei! Não me abro, rola que viverso assim Não é preferida Moresso não me abam Que a vida é sovi Não é preferida Ai, não te vei Me amarei Tás lágrimas Fais um lugar Maldif em bumia maari no gás lá opaque"
2026-05-26 04:45:20,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h44m42s.wav,Na primeira manhã que ele perdi A cortei mais cansado que sótis
2026-05-26 04:46:10,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h46m01s.wav,Como um conti falando aos passarinhos Como um pumbama e oi sem capitã E gemi como gemio a choreiro Homo a prisa desfendo da solima Como quem perde o prumo e desativa Como foi no meio da mukidão
2026-05-26 04:47:43,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h47m19s.wav,"Ärm 창 da Hermes Ooooooooooooooooooooooooooo Mosticunda 많이 An resource Era tarde demais pra ser sózinho Eu cruzei o avistratas e caminhos Como um carro correndo em contravando Pelo canto da boca, num sorso Viz um canto de mente, absurdo O Worth Me Stop O Lau Matthewurmventuoc 없ou400"
2026-05-26 04:48:45,100.9,dados/projetos/sessao_20260525_2212/audios/audio_04h48m37s.wav,"Como um gato de medo no torão, só me dá! Mas segundo amanhã quer que perdi Era tarde demais pra ser sozinho Eu trouxei ruas e estradas se caminhe Ou montar o porre bem contravão Regarde essa última abraça."
